DATE,TIME,MQ136,MQ137,TEMP,HUMI,,Start Time = 8:54,Total Time = 27h 15',
21/07/2025,14:14:10,429,337,34.5,88.9,7/21/2025,5.34,,
21/07/2025,14:14:00,417,336,34.5,88.7,7/21/2025,5.33,,
21/07/2025,14:13:47,423,340,34.5,88.5,7/21/2025,5.33,,
21/07/2025,14:13:37,428,330,34.5,88.2,7/21/2025,5.33,,
21/07/2025,14:13:28,421,329,34.5,88.8,7/21/2025,5.32,,
21/07/2025,14:13:26,429,345,34.4,88.2,7/21/2025,5.32,,
21/07/2025,14:13:15,418,333,34.4,88.4,7/21/2025,5.32,,
21/07/2025,14:13:04,422,339,34.5,88.2,7/21/2025,5.32,,
21/07/2025,14:12:53,414,332,34.5,88.4,7/21/2025,5.31,,
21/07/2025,14:12:28,425,329,34.5,89.1,7/21/2025,5.31,,
21/07/2025,14:12:18,424,335,34.5,89.1,7/21/2025,5.30,,
21/07/2025,14:12:04,422,327,34.5,89.3,7/21/2025,5.30,,
21/07/2025,14:11:51,421,332,34.5,89.3,7/21/2025,5.30,,
21/07/2025,14:11:38,422,332,34.5,89.5,7/21/2025,5.29,,
21/07/2025,14:11:23,423,347,34.5,89.4,7/21/2025,5.29,,
21/07/2025,14:11:11,424,335,34.5,89.5,7/21/2025,5.29,,
21/07/2025,14:11:00,437,349,34.5,89.6,7/21/2025,5.28,,
21/07/2025,14:10:47,420,332,34.5,89.6,7/21/2025,5.28,,
21/07/2025,14:10:34,422,334,34.5,89.6,7/21/2025,5.28,,
21/07/2025,14:10:23,438,343,34.5,89.6,7/21/2025,5.27,,
21/07/2025,14:07:26,429,333,34.4,89.6,7/21/2025,5.22,,
21/07/2025,14:07:15,434,338,34.4,89.6,7/21/2025,5.22,,
21/07/2025,14:07:04,428,345,34.5,89.6,7/21/2025,5.22,,
21/07/2025,14:06:53,435,347,34.4,89.6,7/21/2025,5.21,,
21/07/2025,14:06:39,432,352,34.4,89.5,7/21/2025,5.21,,
21/07/2025,14:06:28,431,340,34.4,89.5,7/21/2025,5.21,,
21/07/2025,14:06:18,431,341,34.4,89.5,7/21/2025,5.20,,
21/07/2025,14:06:03,437,340,34.4,89.4,7/21/2025,5.20,,
21/07/2025,14:05:50,429,341,34.4,89.5,7/21/2025,5.20,,
21/07/2025,14:05:38,433,337,34.4,89.5,7/21/2025,5.19,,
21/07/2025,14:05:22,434,334,34.4,89.4,7/21/2025,5.19,,
21/07/2025,14:05:09,421,328,34.4,89.4,7/21/2025,5.19,,
21/07/2025,14:04:58,431,349,34.4,89.3,7/21/2025,5.18,,
21/07/2025,14:04:36,433,332,34.4,89.2,7/21/2025,5.18,,
21/07/2025,14:04:23,427,327,34.4,89.2,7/21/2025,5.17,,
21/07/2025,14:04:10,430,335,34.4,89.2,7/21/2025,5.17,,
21/07/2025,14:03:57,425,336,34.4,89.2,7/21/2025,5.17,,
21/07/2025,14:03:44,425,342,34.4,89.2,7/21/2025,5.16,,
21/07/2025,14:03:33,419,330,34.4,89.2,7/21/2025,5.16,,
21/07/2025,14:03:20,419,338,34.4,89.1,7/21/2025,5.16,,
21/07/2025,14:03:07,424,342,34.4,89,7/21/2025,5.15,,
21/07/2025,14:02:55,423,336,34.4,89.1,7/21/2025,5.15,,
21/07/2025,14:02:42,429,342,34.4,89,7/21/2025,5.14,,
21/07/2025,14:02:29,429,335,34.5,89,7/21/2025,5.14,,
21/07/2025,14:02:17,426,334,34.4,89.1,7/21/2025,5.14,,
21/07/2025,14:02:03,425,330,34.4,89.1,7/21/2025,5.13,,
21/07/2025,14:01:50,423,340,34.5,89.2,7/21/2025,5.13,,
21/07/2025,14:01:37,427,337,34.5,89.1,7/21/2025,5.13,,
21/07/2025,14:01:24,419,323,34.5,89.1,7/21/2025,5.12,,
21/07/2025,14:01:13,422,333,34.5,89.2,7/21/2025,5.12,,
21/07/2025,14:00:59,426,326,34.5,89.1,7/21/2025,5.12,,
21/07/2025,14:00:46,423,343,34.5,89.2,7/21/2025,5.11,,
21/07/2025,14:00:33,426,336,34.5,89.2,7/21/2025,5.11,,
21/07/2025,14:00:21,422,337,34.5,89.2,7/21/2025,5.11,,
21/07/2025,14:00:08,419,324,34.5,89.2,7/21/2025,5.10,,
21/07/2025,13:59:55,414,323,34.5,89.2,7/21/2025,5.10,,
21/07/2025,13:59:42,418,327,34.5,89.2,7/21/2025,5.09,,
21/07/2025,13:59:30,407,323,34.5,89.2,7/21/2025,5.09,,
21/07/2025,13:59:17,406,318,34.4,89.2,7/21/2025,5.09,,
21/07/2025,13:59:04,418,323,34.5,89.1,7/21/2025,5.08,,
21/07/2025,13:58:53,416,338,34.4,89,7/21/2025,5.08,,
21/07/2025,13:58:39,406,323,34.4,89,7/21/2025,5.08,,
21/07/2025,13:58:26,416,315,34.4,89,7/21/2025,5.07,,
21/07/2025,13:58:15,402,319,34.4,88.8,7/21/2025,5.07,,
21/07/2025,13:58:02,398,322,34.4,88.7,7/21/2025,5.07,,
21/07/2025,13:57:51,399,324,34.4,88.8,7/21/2025,5.06,,
21/07/2025,13:57:39,400,319,34.4,88.9,7/21/2025,5.06,,
21/07/2025,13:57:26,389,328,34.4,88.9,7/21/2025,5.06,,
21/07/2025,13:57:15,403,324,34.4,88.9,7/21/2025,5.05,,
21/07/2025,13:57:03,404,309,34.4,88.7,7/21/2025,5.05,,
21/07/2025,13:56:53,411,334,34.4,88.5,7/21/2025,5.05,,
21/07/2025,13:56:42,390,317,34.4,88.3,7/21/2025,5.04,,
21/07/2025,13:56:32,393,312,34.4,88,7/21/2025,5.04,,
21/07/2025,13:56:21,389,316,34.4,87.7,7/21/2025,5.04,,
21/07/2025,13:56:11,386,302,34.4,87.1,7/21/2025,5.04,,
21/07/2025,13:55:50,382,306,34.4,87.9,7/21/2025,5.03,,
21/07/2025,13:55:36,389,309,34.4,87.8,7/21/2025,5.03,,
21/07/2025,13:55:25,394,321,34.4,87.7,7/21/2025,5.02,,
21/07/2025,13:55:14,382,313,34.4,87.6,7/21/2025,5.02,,
21/07/2025,13:55:04,385,310,34.4,87.8,7/21/2025,5.02,,
21/07/2025,13:54:53,396,315,34.4,87.5,7/21/2025,5.01,,
21/07/2025,13:54:43,394,323,34.4,87.4,7/21/2025,5.01,,
21/07/2025,13:54:33,395,326,34.4,87.2,7/21/2025,5.01,,
21/07/2025,13:54:22,393,323,34.4,87.3,7/21/2025,5.01,,
21/07/2025,13:54:12,378,317,34.4,87.3,7/21/2025,5.00,,
21/07/2025,13:54:01,399,321,34.4,87.2,7/21/2025,5.00,,
21/07/2025,13:53:51,397,329,34.4,87.4,7/21/2025,5.00,,
21/07/2025,13:53:40,397,322,34.4,87.5,7/21/2025,4.99,,
21/07/2025,13:53:28,390,310,34.4,87.7,7/21/2025,4.99,,
21/07/2025,13:53:17,384,321,34.4,87.7,7/21/2025,4.99,,
21/07/2025,13:53:07,398,330,34.4,88,7/21/2025,4.99,,
21/07/2025,13:52:56,379,303,34.4,87.8,7/21/2025,4.98,,
21/07/2025,13:52:45,377,311,34.4,87.6,7/21/2025,4.98,,
21/07/2025,13:52:33,385,320,34.4,87.4,7/21/2025,4.98,,
21/07/2025,13:52:23,383,311,34.4,87.7,7/21/2025,4.97,,
21/07/2025,13:52:13,374,305,34.4,87.5,7/21/2025,4.97,,
21/07/2025,13:52:02,396,320,34.4,87.5,7/21/2025,4.97,,
21/07/2025,13:51:52,390,334,34.4,87.4,7/21/2025,4.96,,
21/07/2025,13:51:41,387,324,34.4,87.7,7/21/2025,4.96,,
21/07/2025,13:51:29,384,308,34.4,87.8,7/21/2025,4.96,,
21/07/2025,13:51:19,396,317,34.4,87.8,7/21/2025,4.96,,
21/07/2025,13:51:09,390,312,34.4,87.7,7/21/2025,4.95,,
21/07/2025,13:50:58,397,329,34.4,88,7/21/2025,4.95,,
21/07/2025,13:50:45,396,324,34.4,88,7/21/2025,4.95,,
21/07/2025,13:50:33,381,309,34.4,88,7/21/2025,4.94,,
21/07/2025,13:50:16,398,317,34.4,87.9,7/21/2025,4.94,,
21/07/2025,13:50:02,381,316,34.4,87.9,7/21/2025,4.93,,
21/07/2025,13:49:49,399,317,34.4,87.8,7/21/2025,4.93,,
21/07/2025,13:49:37,386,324,34.4,87.6,7/21/2025,4.93,,
21/07/2025,13:49:22,385,301,34.4,87.4,7/21/2025,4.92,,
21/07/2025,13:49:08,377,311,34.4,87.3,7/21/2025,4.92,,
21/07/2025,13:48:55,390,312,34.4,87.2,7/21/2025,4.92,,
21/07/2025,13:48:44,383,308,34.4,87.1,7/21/2025,4.91,,
21/07/2025,13:48:33,393,307,34.4,87.4,7/21/2025,4.91,,
21/07/2025,13:48:22,383,316,34.4,87.2,7/21/2025,4.91,,
21/07/2025,13:48:12,387,311,34.4,87.2,7/21/2025,4.90,,
21/07/2025,13:48:01,380,307,34.4,86.9,7/21/2025,4.90,,
21/07/2025,13:47:50,392,320,34.4,86.8,7/21/2025,4.90,,
21/07/2025,13:47:35,397,309,34.4,87,7/21/2025,4.89,,
21/07/2025,13:47:24,382,306,34.4,87.2,7/21/2025,4.89,,
21/07/2025,13:47:13,383,318,34.4,87.4,7/21/2025,4.89,,
21/07/2025,13:47:01,384,307,34.4,87.9,7/21/2025,4.88,,
21/07/2025,13:46:50,386,314,34.4,87.8,7/21/2025,4.88,,
21/07/2025,13:46:38,382,319,34.4,87.7,7/21/2025,4.88,,
21/07/2025,13:46:26,380,304,34.4,87.8,7/21/2025,4.87,,
21/07/2025,13:46:15,379,316,34.4,87.8,7/21/2025,4.87,,
21/07/2025,13:46:04,384,308,34.4,87.7,7/21/2025,4.87,,
21/07/2025,13:45:53,381,308,34.4,87.5,7/21/2025,4.86,,
21/07/2025,13:45:40,391,319,34.4,87.4,7/21/2025,4.86,,
21/07/2025,13:45:28,389,320,34.4,87.1,7/21/2025,4.86,,
21/07/2025,13:45:15,384,317,34.4,87.4,7/21/2025,4.85,,
21/07/2025,13:45:02,374,299,34.4,87.2,7/21/2025,4.85,,
21/07/2025,13:44:50,389,309,34.4,87.2,7/21/2025,4.85,,
21/07/2025,13:44:35,389,318,34.4,87.3,7/21/2025,4.84,,
21/07/2025,13:44:21,395,317,34.4,87.4,7/21/2025,4.84,,
21/07/2025,13:44:05,391,321,34.4,87.9,7/21/2025,4.83,,
21/07/2025,13:43:52,378,308,34.4,87.9,7/21/2025,4.83,,
21/07/2025,13:43:35,388,316,34.4,87.9,7/21/2025,4.83,,
21/07/2025,13:43:22,375,304,34.4,87.7,7/21/2025,4.82,,
21/07/2025,13:43:08,388,321,34.4,87.6,7/21/2025,4.82,,
21/07/2025,13:42:56,381,308,34.4,87.8,7/21/2025,4.82,,
21/07/2025,13:42:43,381,296,34.4,87.7,7/21/2025,4.81,,
21/07/2025,13:42:32,379,312,34.4,87.4,7/21/2025,4.81,,
21/07/2025,13:42:17,389,305,34.4,87.1,7/21/2025,4.80,,
21/07/2025,13:42:04,395,310,34.4,86.9,7/21/2025,4.80,,
21/07/2025,13:41:51,390,316,34.4,87.4,7/21/2025,4.80,,
21/07/2025,13:41:39,388,313,34.4,87.5,7/21/2025,4.79,,
21/07/2025,13:41:29,408,320,34.4,87.6,7/21/2025,4.79,,
21/07/2025,13:41:18,387,319,34.4,87.5,7/21/2025,4.79,,
21/07/2025,13:41:07,393,317,34.4,87.6,7/21/2025,4.79,,
21/07/2025,13:40:57,374,318,34.4,87.7,7/21/2025,4.78,,
21/07/2025,13:40:46,379,308,34.4,87.9,7/21/2025,4.78,,
21/07/2025,13:40:33,389,315,34.4,87.8,7/21/2025,4.78,,
21/07/2025,13:40:20,377,304,34.4,87.6,7/21/2025,4.77,,
21/07/2025,13:40:07,384,299,34.4,87.5,7/21/2025,4.77,,
21/07/2025,13:39:54,382,316,34.4,87.5,7/21/2025,4.76,,
21/07/2025,13:39:41,385,317,34.4,87.4,7/21/2025,4.76,,
21/07/2025,13:39:29,385,316,34.4,87.5,7/21/2025,4.76,,
21/07/2025,13:39:15,381,299,34.4,87.1,7/21/2025,4.75,,
21/07/2025,13:39:03,386,309,34.4,87.1,7/21/2025,4.75,,
21/07/2025,13:38:44,383,313,34.4,87.9,7/21/2025,4.75,,
21/07/2025,13:38:31,377,302,34.4,87.9,7/21/2025,4.74,,
21/07/2025,13:38:17,388,321,34.4,87.6,7/21/2025,4.74,,
21/07/2025,13:38:04,374,299,34.4,87.6,7/21/2025,4.73,,
21/07/2025,13:37:52,389,320,34.4,87.4,7/21/2025,4.73,,
21/07/2025,13:37:39,383,315,34.4,87.8,7/21/2025,4.73,,
21/07/2025,13:37:27,391,313,34.4,87.9,7/21/2025,4.72,,
21/07/2025,13:37:17,382,304,34.3,88,7/21/2025,4.72,,
21/07/2025,13:37:04,378,306,34.4,87.9,7/21/2025,4.72,,
21/07/2025,13:36:53,379,305,34.3,88.1,7/21/2025,4.71,,
21/07/2025,13:36:42,382,310,34.4,87.9,7/21/2025,4.71,,
21/07/2025,13:36:31,394,316,34.4,87.9,7/21/2025,4.71,,
21/07/2025,13:36:20,387,320,34.4,87.6,7/21/2025,4.71,,
21/07/2025,13:36:10,378,304,34.3,87.5,7/21/2025,4.70,,
21/07/2025,13:35:59,388,309,34.3,87.3,7/21/2025,4.70,,
21/07/2025,13:35:48,382,305,34.3,87.5,7/21/2025,4.70,,
21/07/2025,13:35:37,381,309,34.3,87.3,7/21/2025,4.69,,
21/07/2025,13:35:22,371,297,34.3,87.5,7/21/2025,4.69,,
21/07/2025,13:35:10,372,311,34.3,87.2,7/21/2025,4.69,,
21/07/2025,13:34:59,386,308,34.3,87.5,7/21/2025,4.68,,
21/07/2025,13:34:49,386,317,34.3,87.3,7/21/2025,4.68,,
21/07/2025,13:34:38,374,311,34.3,87.7,7/21/2025,4.68,,
21/07/2025,13:34:24,377,311,34.3,87.6,7/21/2025,4.67,,
21/07/2025,13:34:13,386,304,34.3,87.9,7/21/2025,4.67,,
21/07/2025,13:34:02,379,311,34.3,87.7,7/21/2025,4.67,,
21/07/2025,13:33:52,376,309,34.3,87.6,7/21/2025,4.66,,
21/07/2025,13:33:39,386,310,34.3,87.3,7/21/2025,4.66,,
21/07/2025,13:33:28,378,294,34.3,87.3,7/21/2025,4.66,,
21/07/2025,13:33:18,384,303,34.3,87.1,7/21/2025,4.65,,
21/07/2025,13:33:07,377,300,34.3,87.4,7/21/2025,4.65,,
21/07/2025,13:32:55,371,306,34.3,87.3,7/21/2025,4.65,,
21/07/2025,13:32:45,372,307,34.3,87.6,7/21/2025,4.65,,
21/07/2025,13:32:33,374,309,34.3,87.6,7/21/2025,4.64,,
21/07/2025,13:32:25,386,307,34.3,87.5,7/21/2025,4.64,,
21/07/2025,13:32:00,383,317,34.3,87.6,7/21/2025,4.63,,
21/07/2025,13:31:49,357,317,34.3,87.2,7/21/2025,4.63,,
21/07/2025,13:31:34,367,299,34.3,87.1,7/21/2025,4.63,,
21/07/2025,13:31:22,384,314,34.3,87.1,7/21/2025,4.62,,
21/07/2025,13:31:10,385,313,34.3,87.2,7/21/2025,4.62,,
21/07/2025,13:30:58,365,302,34.3,87.1,7/21/2025,4.62,,
21/07/2025,13:30:48,374,307,34.3,87.3,7/21/2025,4.61,,
21/07/2025,13:30:35,385,312,34.3,87.2,7/21/2025,4.61,,
21/07/2025,13:30:23,382,317,34.3,87,7/21/2025,4.61,,
21/07/2025,13:30:07,377,305,34.3,87.1,7/21/2025,4.60,,
21/07/2025,13:29:54,363,308,34.3,86.8,7/21/2025,4.60,,
21/07/2025,13:29:41,362,294,34.3,86.8,7/21/2025,4.59,,
21/07/2025,13:29:26,363,294,34.3,86.8,7/21/2025,4.59,,
21/07/2025,13:29:12,367,291,34.3,86.5,7/21/2025,4.59,,
21/07/2025,13:29:02,370,297,34.3,87,7/21/2025,4.58,,
21/07/2025,13:28:49,366,304,34.3,87.1,7/21/2025,4.58,,
21/07/2025,13:28:34,381,308,34.3,87.3,7/21/2025,4.58,,
21/07/2025,13:28:23,382,310,34.3,86.9,7/21/2025,4.57,,
21/07/2025,13:28:12,379,310,34.3,86.8,7/21/2025,4.57,,
21/07/2025,13:27:56,362,299,34.3,86.8,7/21/2025,4.57,,
21/07/2025,13:27:40,383,309,34.3,86.7,7/21/2025,4.56,,
21/07/2025,13:27:28,363,298,34.3,86.9,7/21/2025,4.56,,
21/07/2025,13:27:17,376,304,34.3,86.7,7/21/2025,4.55,,
21/07/2025,13:27:06,366,303,34.3,86.9,7/21/2025,4.55,,
21/07/2025,13:26:55,370,312,34.3,86.9,7/21/2025,4.55,,
21/07/2025,13:26:44,368,310,34.3,87,7/21/2025,4.55,,
21/07/2025,13:26:32,387,318,34.3,86.9,7/21/2025,4.54,,
21/07/2025,13:26:25,369,300,34.3,87.2,7/21/2025,4.54,,
21/07/2025,13:26:21,368,296,34.3,87.3,7/21/2025,4.54,,
21/07/2025,13:25:56,368,308,34.3,87.2,7/21/2025,4.53,,
21/07/2025,13:25:46,367,302,34.3,86.9,7/21/2025,4.53,,
21/07/2025,13:25:35,378,308,34.3,87,7/21/2025,4.53,,
21/07/2025,13:25:23,371,309,34.3,86.9,7/21/2025,4.52,,
21/07/2025,13:25:11,371,285,34.3,87.3,7/21/2025,4.52,,
21/07/2025,13:24:56,388,310,34.3,87.3,7/21/2025,4.52,,
21/07/2025,13:24:42,369,298,34.3,87.1,7/21/2025,4.51,,
21/07/2025,13:24:30,375,300,34.3,87,7/21/2025,4.51,,
21/07/2025,13:24:16,389,306,34.3,86.8,7/21/2025,4.50,,
21/07/2025,13:24:01,379,310,34.3,86.9,7/21/2025,4.50,,
21/07/2025,13:23:49,370,305,34.4,87,7/21/2025,4.50,,
21/07/2025,13:23:37,369,302,34.4,87.1,7/21/2025,4.49,,
21/07/2025,13:23:25,382,311,34.4,87.3,7/21/2025,4.49,,
21/07/2025,13:23:10,376,299,34.3,87,7/21/2025,4.49,,
21/07/2025,13:22:55,368,302,34.3,86.9,7/21/2025,4.48,,
21/07/2025,13:22:42,374,309,34.3,86.7,7/21/2025,4.48,,
21/07/2025,13:22:28,369,306,34.3,86.8,7/21/2025,4.47,,
21/07/2025,13:22:15,362,305,34.3,86.9,7/21/2025,4.47,,
21/07/2025,13:22:04,368,305,34.3,86.9,7/21/2025,4.47,,
21/07/2025,13:21:53,364,301,34.3,86.9,7/21/2025,4.46,,
21/07/2025,13:21:42,369,294,34.3,87,7/21/2025,4.46,,
21/07/2025,13:21:31,365,307,34.3,87.3,7/21/2025,4.46,,
21/07/2025,13:21:19,370,305,34.4,87.5,7/21/2025,4.46,,
21/07/2025,13:21:08,378,312,34.4,87.4,7/21/2025,4.45,,
21/07/2025,13:20:58,370,287,34.4,87.1,7/21/2025,4.45,,
21/07/2025,13:20:45,365,297,34.3,87.1,7/21/2025,4.45,,
21/07/2025,13:20:34,367,296,34.3,87.2,7/21/2025,4.44,,
21/07/2025,13:20:23,366,292,34.3,86.9,7/21/2025,4.44,,
21/07/2025,13:20:10,363,305,34.3,86.6,7/21/2025,4.44,,
21/07/2025,13:19:54,366,293,34.4,86.7,7/21/2025,4.43,,
21/07/2025,13:19:41,362,291,34.3,86.5,7/21/2025,4.43,,
21/07/2025,13:19:29,380,305,34.3,86.7,7/21/2025,4.42,,
21/07/2025,13:19:11,374,294,34.4,86.9,7/21/2025,4.42,,
21/07/2025,13:18:58,368,294,34.4,86.8,7/21/2025,4.42,,
21/07/2025,13:18:45,367,303,34.4,87.2,7/21/2025,4.41,,
21/07/2025,13:18:32,382,308,34.4,87.1,7/21/2025,4.41,,
21/07/2025,13:18:21,367,295,34.3,86.9,7/21/2025,4.41,,
21/07/2025,13:18:08,376,304,34.3,86.7,7/21/2025,4.40,,
21/07/2025,13:17:54,373,294,34.3,86.3,7/21/2025,4.40,,
21/07/2025,13:17:41,364,289,34.3,86.1,7/21/2025,4.39,,
21/07/2025,13:17:29,379,302,34.3,86,7/21/2025,4.39,,
21/07/2025,13:17:11,368,302,34.4,86.2,7/21/2025,4.39,,
21/07/2025,13:16:59,378,303,34.4,86.1,7/21/2025,4.38,,
21/07/2025,13:16:44,364,306,34.4,85.8,7/21/2025,4.38,,
21/07/2025,13:16:33,366,301,34.4,86.3,7/21/2025,4.38,,
21/07/2025,13:16:20,380,302,34.4,86.3,7/21/2025,4.37,,
21/07/2025,13:16:05,392,301,34.4,86.5,7/21/2025,4.37,,
21/07/2025,13:15:54,369,294,34.4,86.4,7/21/2025,4.37,,
21/07/2025,13:15:44,370,303,34.4,86.9,7/21/2025,4.36,,
21/07/2025,13:15:30,367,288,34.4,86.9,7/21/2025,4.36,,
21/07/2025,13:15:19,363,299,34.4,86.9,7/21/2025,4.36,,
21/07/2025,13:15:08,372,298,34.4,86.7,7/21/2025,4.35,,
21/07/2025,13:14:54,382,306,34.4,86.6,7/21/2025,4.35,,
21/07/2025,13:14:42,368,299,34.4,87,7/21/2025,4.34,,
21/07/2025,13:14:29,371,287,34.4,86.9,7/21/2025,4.34,,
21/07/2025,13:14:15,386,313,34.4,86.9,7/21/2025,4.34,,
21/07/2025,13:14:01,375,296,34.4,86.5,7/21/2025,4.33,,
21/07/2025,13:13:46,372,298,34.4,86.4,7/21/2025,4.33,,
21/07/2025,13:13:33,376,301,34.4,86.8,7/21/2025,4.33,,
21/07/2025,13:13:19,385,307,34.4,86.6,7/21/2025,4.32,,
21/07/2025,13:13:07,366,287,34.4,87,7/21/2025,4.32,,
21/07/2025,13:12:54,369,306,34.4,86.6,7/21/2025,4.32,,
21/07/2025,13:12:41,355,298,34.4,86.3,7/21/2025,4.31,,
21/07/2025,13:12:28,374,298,34.4,86.4,7/21/2025,4.31,,
21/07/2025,13:12:14,379,305,34.4,86.6,7/21/2025,4.30,,
21/07/2025,13:12:01,362,298,34.4,87,7/21/2025,4.30,,
21/07/2025,13:11:47,378,304,34.4,86.9,7/21/2025,4.30,,
21/07/2025,13:11:37,379,307,34.4,87.1,7/21/2025,4.29,,
21/07/2025,13:11:26,378,304,34.4,86.9,7/21/2025,4.29,,
21/07/2025,13:11:15,368,305,34.4,87.1,7/21/2025,4.29,,
21/07/2025,13:11:08,381,310,34.4,87,7/21/2025,4.29,,
21/07/2025,13:10:51,368,308,34.4,87.1,7/21/2025,4.28,,
21/07/2025,13:10:40,374,299,34.4,87,7/21/2025,4.28,,
21/07/2025,13:10:29,376,302,34.4,87,7/21/2025,4.27,,
21/07/2025,13:10:18,376,304,34.4,86.8,7/21/2025,4.27,,
21/07/2025,13:10:05,379,316,34.4,86.2,7/21/2025,4.27,,
21/07/2025,13:09:46,377,310,34.4,86.4,7/21/2025,4.26,,
21/07/2025,13:09:33,372,291,34.4,86.3,7/21/2025,4.26,,
21/07/2025,13:09:20,366,284,34.4,86.2,7/21/2025,4.26,,
21/07/2025,13:09:06,373,295,34.4,86.3,7/21/2025,4.25,,
21/07/2025,13:08:55,376,305,34.4,86.6,7/21/2025,4.25,,
21/07/2025,13:08:44,374,305,34.4,86.4,7/21/2025,4.25,,
21/07/2025,13:08:33,368,302,34.4,86.3,7/21/2025,4.24,,
21/07/2025,13:08:21,368,289,34.4,86.2,7/21/2025,4.24,,
21/07/2025,13:08:10,363,298,34.4,86.6,7/21/2025,4.24,,
21/07/2025,13:07:57,367,291,34.4,86.7,7/21/2025,4.23,,
21/07/2025,13:07:46,360,291,34.4,86.8,7/21/2025,4.23,,
21/07/2025,13:07:35,376,301,34.4,86.8,7/21/2025,4.23,,
21/07/2025,13:07:24,375,297,34.4,86.7,7/21/2025,4.22,,
21/07/2025,13:07:12,366,289,34.4,86.5,7/21/2025,4.22,,
21/07/2025,13:07:01,369,301,34.4,86.3,7/21/2025,4.22,,
21/07/2025,13:06:50,374,311,34.4,86.2,7/21/2025,4.21,,
21/07/2025,13:06:39,360,291,34.4,86.1,7/21/2025,4.21,,
21/07/2025,13:06:28,367,285,34.4,85.9,7/21/2025,4.21,,
21/07/2025,13:06:16,366,308,34.4,86.1,7/21/2025,4.20,,
21/07/2025,13:06:05,356,288,34.4,86.3,7/21/2025,4.20,,
21/07/2025,13:05:51,365,292,34.4,86.3,7/21/2025,4.20,,
21/07/2025,13:05:36,358,292,34.4,86.2,7/21/2025,4.19,,
21/07/2025,13:05:19,374,288,34.4,86.5,7/21/2025,4.19,,
21/07/2025,13:05:05,370,291,34.4,86.4,7/21/2025,4.18,,
21/07/2025,13:04:54,367,302,34.4,86.4,7/21/2025,4.18,,
21/07/2025,13:04:45,365,298,34.4,86.2,7/21/2025,4.18,,
21/07/2025,13:04:27,377,304,34.4,86.3,7/21/2025,4.17,,
21/07/2025,13:04:14,374,305,34.4,85.8,7/21/2025,4.17,,
21/07/2025,13:04:03,359,298,34.4,85.7,7/21/2025,4.17,,
21/07/2025,13:03:50,362,302,34.4,85.6,7/21/2025,4.16,,
21/07/2025,13:03:39,378,301,34.4,85.7,7/21/2025,4.16,,
21/07/2025,13:03:27,362,297,34.4,85.6,7/21/2025,4.16,,
21/07/2025,13:03:16,370,289,34.4,85.6,7/21/2025,4.15,,
21/07/2025,13:03:03,372,292,34.4,85.5,7/21/2025,4.15,,
21/07/2025,13:02:52,366,294,34.4,85.6,7/21/2025,4.15,,
21/07/2025,13:02:42,379,302,34.4,85.7,7/21/2025,4.14,,
21/07/2025,13:02:30,364,295,34.4,85.7,7/21/2025,4.14,,
21/07/2025,13:02:19,369,296,34.4,85.7,7/21/2025,4.14,,
21/07/2025,13:02:08,362,301,34.4,85.6,7/21/2025,4.14,,
21/07/2025,13:01:57,360,285,34.4,85.8,7/21/2025,4.13,,
21/07/2025,13:01:46,361,288,34.5,86.2,7/21/2025,4.13,,
21/07/2025,13:01:34,365,301,34.4,86.1,7/21/2025,4.13,,
21/07/2025,13:01:23,377,300,34.5,86.1,7/21/2025,4.12,,
21/07/2025,13:01:13,380,304,34.4,85.9,7/21/2025,4.12,,
21/07/2025,13:01:02,378,299,34.4,86.1,7/21/2025,4.12,,
21/07/2025,13:00:51,366,289,34.5,86,7/21/2025,4.11,,
21/07/2025,13:00:40,380,306,34.5,86.5,7/21/2025,4.11,,
21/07/2025,13:00:28,365,294,34.4,86.3,7/21/2025,4.11,,
21/07/2025,13:00:17,381,316,34.4,86.2,7/21/2025,4.10,,
21/07/2025,13:00:04,371,297,34.4,86.1,7/21/2025,4.10,,
21/07/2025,12:59:53,383,307,34.4,86.1,7/21/2025,4.10,,
21/07/2025,12:59:41,387,314,34.4,86.2,7/21/2025,4.09,,
21/07/2025,12:59:10,367,293,34.4,86.2,7/21/2025,4.09,,
21/07/2025,12:58:53,380,299,34.4,86.6,7/21/2025,4.08,,
21/07/2025,12:58:41,379,287,34.5,86.7,7/21/2025,4.08,,
21/07/2025,12:58:28,380,309,34.4,87,7/21/2025,4.07,,
21/07/2025,12:58:17,380,297,34.5,87,7/21/2025,4.07,,
21/07/2025,12:58:02,382,307,34.4,87.2,7/21/2025,4.07,,
21/07/2025,12:57:50,384,308,34.4,87.1,7/21/2025,4.06,,
21/07/2025,12:57:38,371,294,34.4,87,7/21/2025,4.06,,
21/07/2025,12:57:23,369,302,34.4,87,7/21/2025,4.06,,
21/07/2025,12:57:11,375,301,34.4,86.8,7/21/2025,4.05,,
21/07/2025,12:57:00,380,297,34.4,86.8,7/21/2025,4.05,,
21/07/2025,12:56:49,378,288,34.4,86.7,7/21/2025,4.05,,
21/07/2025,12:56:35,380,305,34.4,87.1,7/21/2025,4.04,,
21/07/2025,12:56:24,373,298,34.4,86.9,7/21/2025,4.04,,
21/07/2025,12:56:11,378,291,34.4,86.6,7/21/2025,4.04,,
21/07/2025,12:55:54,367,306,34.4,86.4,7/21/2025,4.03,,
21/07/2025,12:55:41,379,300,34.4,86.2,7/21/2025,4.03,,
